UniProt,PFAM,Count
P49790,zf-RanBP,4
P49792,IR1-M,2
P49792,Pro_isomerase,1
P49792,Ran_BP1,4
P49792,zf-RanBP,8
P49821,Complex1_51K,1
P49821,NADH_4Fe-4S,1
P49821,SLBB,1
P49841,PK_Tyr_Ser-Thr,1
P49841,Pkinase,1
P50750,PK_Tyr_Ser-Thr,1
P50750,Pkinase,1
P51608,MBD,1
P52815,Ribosomal_L12,1
P52815,Ribosomal_L12_N,1
P53365,Arfaptin,1
P53634,CathepsinC_exc,1
P53634,Peptidase_C1,1
P54278,DNA_mis_repair,1
P54278,HATPase_c_3,1
P54278,MutL_C,1
P54709,Na_K-ATPase,1
P55039,FeoB_N,1
P55039,MMR_HSR1,1
P55039,MMR_HSR1_Xtn,1
P55039,TGS,1
P55081,MFAP1,1
P55145,ARMET_C,1
P55145,ARMET_N,1
P55265,A_deamin,1
P55265,dsrm,3
P55265,z-alpha,2
P55795,RRM_1,3
P55795,zf-RNPHF,1
P56537,eIF-6,1
P57740,Nup84_Nup100,1
P57772,GTP_EFTU,1
P57772,MMR_HSR1,1
P60174,TIM,1
P61421,vATP-synt_AC39,1
P61513,Ribosomal_L37ae,1
P61567,GP41,1
P61567,HERV-K_env_2,1
P62310,LSM,1
P62333,AAA,1
P62333,AAA_lid_3,1
P62333,Prot_ATP_ID_OB,1
P62487,S1,1
P62487,SHS2_Rpb7-N,1
P62891,Ribosomal_L39,1
P62993,SH2,1
P62993,SH3_1,2
P62993,SH3_2,2
P62993,SH3_9,2
P63010,Adaptin_N,1
P63010,Alpha_adaptinC2,1
P63010,B2-adapt-app_C,1
P63010,Cnd1,1
P63010,HEAT_2,1
P68400,APH,1
P68400,PK_Tyr_Ser-Thr,1
P68400,Pkinase,1
P78316,Nop14,1
P78417,GST_C,1
P78417,GST_C_2,1
P78417,GST_C_3,1
P78417,GST_N,1
P78417,GST_N_2,1
P78417,GST_N_3,1
P79522,zf-CCCH,1
P82650,MRP-S22,1
P82930,MRP-S34,1
P82932,Ribosomal_S6,1
P84103,RRM_1,1
P98194,Cation_ATPase,1
P98194,Cation_ATPase_C,1
P98194,Cation_ATPase_N,1
P98194,E1-E2_ATPase,1
P98194,Hydrolase,1
Q00403,Cyclin_N,1
Q00403,TFIIB,2
Q00403,TF_Zn_Ribbon,1
Q00534,ABC1,1
Q00534,Kdo,1
Q00534,PK_Tyr_Ser-Thr,1
Q00534,Pkinase,1
Q00535,PK_Tyr_Ser-Thr,1
Q00535,Pkinase,1
Q00587,BORG_CEP,1
Q00587,PBD,1
Q01780,DNA_pol_A_exo1,1
Q01780,HRDC,1
Q01780,PMC2NT,1
Q01831,BHD_1,1
Q01831,BHD_2,1
Q01831,BHD_3,1
Q01831,Rad4,1
Q02880,DNA_gyraseB,1
Q02880,DNA_topoisoIV,1
Q02880,DTHCT,1
Q02880,HATPase_c,1
Q02880,TOPRIM_C,1
Q02880,Toprim,1
Q03518,ABC_membrane,1
Q03518,ABC_tran,1
Q05516,BTB,1
Q05516,zf-C2H2,5
Q05516,zf-C2H2_4,1
Q05516,zf-C2H2_6,2
Q05516,zf-met,1
Q06323,PA28_alpha,1
Q06323,PA28_beta,1
Q07812,Bcl-2,1
Q07864,DNA_pol_B,1
Q07864,DNA_pol_B_exo1,1
Q07864,DNA_pol_B_exo2,1
Q07864,DUF1744,1
Q07864,RNase_H_2,1
Q07960,CRAL_TRIO,1
Q07960,CRAL_TRIO_2,1
Q07960,RhoGAP,1
Q08J23,Methyltr_RsmB-F,1
Q09472,Bromodomain,1
Q09472,Creb_binding,1
Q09472,HAT_KAT11,1
Q09472,KIX,1
Q09472,RING_CBP-p300,1
Q09472,ZZ,1
Q09472,zf-TAZ,2
Q0VD86,INCA1,1
Q10589,BST2,1
Q12769,Nup160,1
Q12788,Utp13,1
Q12788,WD40,8
Q12834,ANAPC4_WD40,1
Q12834,WD40,4
Q12873,CHDCT2,1
Q12873,CHDII_SANT-like,1
Q12873,CHDNT,1
Q12873,Chromo,1
Q12873,DUF1087,1
Q12873,HDA2-3,1
Q12873,Helicase_C,1
Q12873,PHD,2
Q12873,ResIII,1
Q12873,SNF2-rel_dom,1
Q12955,Ank,19
Q12955,Ank_2,11
Q12955,Ank_3,7
Q12955,Ank_4,17
Q12955,Ank_5,10
Q12955,Death,1
Q12955,UPA_2,1
Q12955,ZU5,1
Q12986,R3H,1
Q12986,zf-NF-X1,8
Q13077,TRAF_BIRC3_bd,1
Q13111,CAF-1_p150,1
Q13111,CAF1-p150_C2,1
Q13111,CAF1-p150_N,1
Q13111,CAF1A,1
Q13177,PBD,1
Q13177,PK_Tyr_Ser-Thr,1
Q13177,Pkinase,1
Q13257,HORMA,1
Q13363,2-Hacid_dh,1
Q13363,2-Hacid_dh_C,1
Q13363,NAD_binding_2,1
Q13416,ORC2,1
Q13425,PDZ,1
Q13425,PH_17,1
Q13451,FKBP_C,2
Q13451,TPR_1,1
Q13451,TPR_6,2
Q13451,TPR_8,2
Q13459,IQ,4
Q13459,Myosin_head,2
Q13459,RA,1
Q13459,RhoGAP,1
Q13523,PK_Tyr_Ser-Thr,1
Q13523,Pkinase,1
Q13601,KH_8,1
Q13618,Cullin,1
Q13618,Cullin_Nedd8,1
Q13620,Cullin,1
Q13620,Cullin_Nedd8,1
Q13765,HYPK_UBA,1
Q13765,NAC,1
Q13895,Bystin,1
Q13901,Sas10_Utp3,1
Q14137,BOP1NT,1
Q14137,WD40,3
Q14147,HA2,1
Q14147,Helicase_C,1
Q14147,OB_NTP_bind,1
Q14160,LRR_8,2
Q14160,PDZ,4
Q14160,PDZ_2,1
Q14160,PDZ_6,3
Q14164,ABC1,1
Q14164,PK_Tyr_Ser-Thr,1
Q14164,Pkinase,1
Q14164,TBK1_CCD1,1
Q14164,TBK1_ULD,1
Q14493,SLBP_RNA_bind,1
Q14562,HA2,1
Q14562,Helicase_C,1
Q14562,OB_NTP_bind,1
Q14562,S1,1
Q14566,MCM,1
Q14566,MCM6_C,1
Q14566,MCM_N,1
Q14566,MCM_OB,1
Q14566,MCM_lid,1
Q14566,Mg_chelatase,1
Q14684,Nop52,1
Q14692,AARP2CN,1
Q14692,RIBIOP_C,1
Q14694,PAM2,1
Q14694,UCH,1
Q14699,Raftlin,1
Q14997,BLM10_mid,1
Q14997,DUF3437,1
Q14999,ANAPC10,1
Q14999,Cul7,1
Q14999,Cullin,1
Q149N8,Helicase_C,1
Q149N8,Linker_histone,1
Q149N8,SNF2-rel_dom,1
Q14CZ7,FAST_1,1
Q14CZ7,FAST_2,1
Q14CZ7,RAP,1
Q15008,PCI,1
Q15008,RPN7,1
Q15020,LSM_int_assoc,1
Q15020,Lsm_interact,1
Q15020,RRM_1,2
Q15050,RRS1,1
Q15113,CUB,2
Q15113,NTR,1
Q15415,RBM1CTR,1
Q15415,RRM_1,1
Q15434,RRM_1,2
Q15554,Myb_DNA-bind_6,1
Q15554,Myb_DNA-binding,1
Q15554,TERF2_RBM,1
Q15554,TRF,1
Q15562,TEA,1
Q15562,YBD,1
Q15599,EBP50_C,2
Q15599,PDZ,2
Q15599,PDZ_2,1
Q15599,PDZ_6,2
Q15717,RRM_1,3
Q15717,RRM_5,2
Q16186,Proteasom_Rpn13,1
Q16186,RPN13_C,1
Q16543,CDC37_C,1
Q16543,CDC37_M,1
Q16543,CDC37_N,1
Q16576,CAF1C_H4-bd,1
Q16576,WD40,5
Q16594,TFIID-31kDa,1
Q16611,Bcl-2,1
Q16720,ATP_Ca_trans_C,1
Q16720,Cation_ATPase,1
Q16720,Cation_ATPase_C,1
Q16720,Cation_ATPase_N,1
Q16720,E1-E2_ATPase,2
Q16720,Hydrolase,1
Q16720,Hydrolase_3,1
Q1ED39,SMAP,1
Q1KMD3,AAA_33,1
Q1KMD3,SAP,1
Q1KMD3,SPRY,1
Q1KMD3,Zeta_toxin,1
Q2NKX8,AAA_34,1
Q2NKX8,Helicase_C,1
Q2NKX8,ResIII,1
Q2NKX8,SNF2-rel_dom,1
Q2YD98,DUF2043,1
Q52LJ0,DUF2465,1
Q53EP0,fn3,9
Q59FY4,ACC_central,1
Q59FY4,Carboxyl_trans,1
Q5BKZ1,AKAP95,1
Q5C9Z4,MA3,1
Q5C9Z4,MIF4G,1
Q5JPH6,Anticodon_2,1
Q5JPH6,tRNA-synt_1c,1
Q5JVS0,HABP4_PAI-RBP1,1
Q5JVS0,IHABP4_N,2
Q5M7Z0,Prok-RING_4,1
Q5M7Z0,zf-C3HC4,1
Q5M7Z0,zf-C3HC4_2,1
Q5M7Z0,zf-C3HC4_3,1
Q5M7Z0,zf-RING_2,1
Q5M7Z0,zf-RING_5,1
Q5M7Z0,zf-RING_UBOX,1
Q5T2T1,Guanylate_kin,1
Q5T2T1,L27,2
Q5T2T1,PDZ,1
Q5T2T1,PDZ_6,1
Q5T2T1,SH3_1,1
Q5T2T1,SH3_2,1
Q5T5Y3,CAMSAP_CC1,1
Q5T5Y3,CAMSAP_CH,1
Q5T5Y3,CAMSAP_CKK,1
Q659C4,La,1
Q66PJ3,SR-25,1
Q69384,GP41,1
Q69384,HERV-K_REC,1
Q69384,HERV-K_env_2,1
Q6DKI1,Ribosomal_L30,1
Q6DKI1,Ribosomal_L30_N,1
Q6NUN9,KRAB,1
Q6NUN9,zf-C2H2,3
Q6NUN9,zf-C2H2_4,1
Q6NUN9,zf-C2H2_6,2
Q6P158,DEAD,1
Q6P158,HA2,1
Q6P158,Helicase_C,1
Q6P158,OB_NTP_bind,1
Q6P158,RWD,1
Q6P158,zf-CCCH,1
Q6P158,zf-CCCH_4,1
Q6UN15,Fip1,1
Q6ZN17,CSD,1
Q6ZN17,zf-CCHC,2
Q71RC2,La,1
Q7L4I2,SMAP,1
Q7Z333,AAA_11,1
Q7Z333,AAA_12,1
Q7Z333,AAA_19,1
Q7Z333,UvrD-helicase,1
Q7Z739,YTH,1
Q7Z7A3,ATP_bind_3,1
Q7Z7A3,zn-ribbon_14,1
Q7Z7L1,AlbA_2,1
Q7Z7L1,DUF2075,1
Q86SQ0,PH,1
Q86TM6,zf-C3HC4,1
Q86TM6,zf-C3HC4_2,1
Q86TM6,zf-RING_2,1
Q86TM6,zf-RING_UBOX,1
Q86U28,Fe-S_biosyn,1
Q86UK0,AAA_21,1
Q86UK0,ABC2_membrane_3,2
Q86UK0,ABC_tran,2
Q86XN8,KH_1,2
Q86XN8,zf-C3HC4_3,1
Q86XP3,DEAD,1
Q86XP3,Helicase_C,1
Q86XP3,ResIII,1
Q86Y79,Pept_tRNA_hydro,1
Q8IU60,DCP2,1
Q8IU60,NUDIX,1
Q8IUA7,AAA_21,1
Q8IUA7,ABC2_membrane_3,2
Q8IUA7,ABC_tran,2
Q8IUH3,RRM_1,4
Q8IUQ4,Sina,1
Q8IVF4,AAA_5,2
Q8IVF4,AAA_6,1
Q8IVF4,AAA_7,1
Q8IVF4,AAA_8,1
Q8IVF4,AAA_9,1
Q8IVF4,AAA_lid_1,1
Q8IVF4,AAA_lid_11,1
Q8IVF4,DHC_N1,2
Q8IVF4,DHC_N2,1
Q8IVF4,Dynein_AAA_lid,1
Q8IVF4,Dynein_C,1
Q8IVF4,Dynein_heavy,1
Q8IVF4,MT,1
Q8IVM0,CCDC50_N,1
Q8IVS2,Acyl_transf_1,1
Q8IX18,DEAD,1
Q8IX18,DUF2075,1
Q8IX18,HA2,1
Q8IX18,Helicase_C,1
Q8IX18,OB_NTP_bind,1
Q8IXW5,RPAP2_Rtr1,1
Q8IYX8,Cep57_CLD,1
Q8IYX8,Cep57_MT_bd,1
Q8IZH2,SH3_12,1
Q8IZH2,XRN1_D1,1
Q8IZH2,XRN1_D2_D3,1
Q8IZH2,XRN_M,1
Q8IZH2,XRN_N,1
Q8IZL8,NUC202,2
Q8IZL8,RIX1,1
Q8N3C0,DEAD,2
Q8N3C0,Helicase_C,2
Q8N3C0,ResIII,2
Q8N3C0,Sec63,2
Q8N567,zf-CCHC,2
Q8N5F7,NKAP,1
Q8N5F7,Nkap_C,1
Q8N5P1,zf-CCCH,2
Q8N5P1,zf-CCCH_2,3
Q8N5P1,zf-CCCH_4,1
Q8N5P1,zf_CCCH_4,1
Q8N684,RRM_1,1
Q8N983,L51_S25_CI-B8,1
Q8N9T8,Kri1,1
Q8N9T8,Kri1_C,1
Q8NBJ9,SID-1_RNA_chan,1
Q8NBU5,AAA,1
Q8NBU5,AAA_lid_3,1
Q8NDT2,RRM_1,2
Q8NDT2,SPOC,1
Q8NEF9,BUD22,1
Q8NFI4,HipN,1
Q8NFI4,STI1,1
Q8NHQ9,DEAD,1
Q8NHQ9,DUF4217,1
Q8NHQ9,Helicase_C,1
Q8NHQ9,ResIII,1
Q8NI77,Kinesin,1
Q8NI77,Microtub_bd,1
Q8TBM8,DUF1977,1
Q8TBM8,DnaJ,1
Q8TD26,Chromo,2
Q8TD26,Helicase_C,1
Q8TD26,ResIII,1
Q8TD26,SNF2-rel_dom,1
Q8TDD1,DBP10CT,1
Q8TDD1,DEAD,1
Q8TDD1,Helicase_C,1
Q8TDD1,ResIII,1
Q8TE73,AAA_5,1
Q8TE73,AAA_6,1
Q8TE73,AAA_7,1
Q8TE73,AAA_8,1
Q8TE73,AAA_9,1
Q8TE73,AAA_lid_1,1
Q8TE73,AAA_lid_11,1
Q8TE73,DHC_N1,1
Q8TE73,DHC_N2,1
Q8TE73,Dynein_AAA_lid,1
Q8TE73,Dynein_C,1
Q8TE73,Dynein_heavy,1
Q8TE73,MT,1
Q8TF42,His_Phos_1,1
Q8TF42,SH3_1,1
Q8TF42,SH3_9,1
Q8TF42,UBA,1
Q8WU68,RRM_1,1
Q8WU68,zf-CCCH,2
Q8WUQ7,CactinC_cactus,1
Q8WUQ7,Cactin_mid,1
Q8WWM9,Globin,1
Q8WXF0,RRM_1,1
Q902F8,GP41,1
Q902F8,HERV-K_REC,1
Q902F8,HERV-K_env_2,1
Q92526,Cpn60_TCP1,1
Q92530,PI31_Prot_C,1
Q92530,PI31_Prot_N,1
Q92547,BRCT,6
Q92547,BRCT_2,1
Q92547,PTCB-BRCT,3
Q92771,DEAD_2,1
Q92771,Helicase_C_2,1
Q92793,Bromodomain,1
Q92793,Creb_binding,1
Q92793,HAT_KAT11,1
Q92793,KIX,1
Q92793,RING_CBP-p300,1
Q92793,ZZ,1
Q92793,zf-TAZ,2
Q92901,Ribosomal_L3,1
Q93050,V_ATPase_I,1
Q969F0,Miff,1
Q96AG4,LRR_8,2
Q96BI1,MFS_1,2
Q96BK5,G-patch,1
Q96BK5,G-patch_2,1
Q96CX2,BTB_2,1
Q96E39,RBM1CTR,1
Q96E39,RRM_1,1
Q96EL2,MRP-S24,1
Q96EU6,RRP36,1
Q96EZ8,FHA,1
Q96EZ8,MCRS_N,1
Q96FC9,DEAD_2,1
Q96FC9,Helicase_C_2,1
Q96FQ6,S_100,1
Q96G21,Brix,1
Q96H20,EAP30,1
Q96H55,Myosin_head,1
Q96HA1,POM121,1
Q96KC8,DnaJ,1
Q96KC8,Myb_DNA-binding,1
Q96KG9,PK_Tyr_Ser-Thr,1
Q96KG9,Pkinase,1
Q96KQ4,Ank,2
Q96KQ4,Ank_2,1
Q96KQ4,Ank_3,2
Q96KQ4,Ank_4,2
Q96KQ4,Ank_5,1
Q96KQ4,SH3_1,1
Q96KQ4,SH3_2,1
Q96KQ4,SH3_9,1
Q96LT9,RRM_1,2
Q96P11,Methyltr_RsmB-F,1
Q96PM9,zf-C2H2_jaz,1
Q96PM9,zf-met,3
Q96PU8,KH_1,1
Q96PU8,Quaking_NLS,1
Q96PU8,STAR_dimer,1
Q96PZ0,TruD,1
Q96QC0,Med26,1
Q96QC0,zf-CCCH,1
Q96QE3,AAA,1
Q96RT7,GCP6_N,1
Q96RT7,GCP_C_terminal,1
Q96RT7,GCP_N_terminal,1
Q96SZ6,Radical_SAM,1
Q96SZ6,TRAM,1
Q96SZ6,UPF0004,1
Q99439,CH,1
Q99439,Calponin,3
Q99575,POP1,2
Q99575,POPLD,1
Q9BQ39,DEAD,1
Q9BQ39,GUCT,1
Q9BQ39,Helicase_C,1
Q9BQ39,ResIII,1
Q9BQ52,Lactamase_B_2,1
Q9BQ52,Lactamase_B_4,1
Q9BQ75,CMS1,1
Q9BQ75,DEAD,1
Q9BT88,C2,2
Q9BTE7,Cullin_binding,1
Q9BUZ4,zf-C3HC4,1
Q9BUZ4,zf-C3HC4_2,1
Q9BUZ4,zf-RING_UBOX,1
Q9BUZ4,zf-TRAF,3
Q9BVI4,CBF,1
Q9BVP2,GN3L_Grn1,1
Q9BVP2,MMR_HSR1,1
Q9BW27,Nucleopor_Nup85,1
Q9BWF3,RRM_1,2
Q9BWF3,RRM_5,2
Q9BWF3,zf-CCHC,1
Q9BXF6,C2,1
Q9BXF6,RBD-FIP,1
Q9BXK5,Bcl-2,1
Q9BXS6,NUSAP,1
Q9BYG5,PB1,1
Q9BYG5,PDZ,1
Q9BYG5,PDZ_6,1
Q9BYJ9,YTH,1
Q9BZ29,DHR-2_Lobe_A,1
Q9BZ29,DHR-2_Lobe_B,1
Q9BZ29,DHR-2_Lobe_C,1
Q9BZ29,DOCK-C2,1
Q9BZ29,DOCK_C-D_N,1
Q9BZ29,PH,1
Q9BZE4,FeoB_N,1
Q9BZE4,MMR_HSR1,1
Q9BZE4,NOG1,1
Q9BZE4,NOG1_N,1
Q9BZE4,NOGCT,1
Q9C0C9,UQ_con,1
Q9C0J8,WD40,5
Q9GZP9,DER1,1
Q9GZR2,RNase_T,1
Q9H0E2,C2,1
Q9H0E2,CUE,1
Q9H0H5,C1_1,1
Q9H0H5,RhoGAP,1
Q9H190,PDZ,1
Q9H190,PDZ_6,1
Q9H1I8,CUE,1
Q9H1K1,NifU_N,1
Q9H2U1,DEAD,1
Q9H2U1,HA2,1
Q9H2U1,Helicase_C,1
Q9H2U1,OB_NTP_bind,1
Q9H3U1,TPR_16,2
Q9H3U1,TPR_8,1
Q9H3U1,UNC45-central,1
Q9H694,KH_1,2
Q9H694,SAM_1,1
Q9H694,SAM_2,1
Q9H6R4,Nrap,1
Q9H6R4,Nrap_D2,1
Q9H6R4,Nrap_D3,1
Q9H6R4,Nrap_D4,1
Q9H6R4,Nrap_D5,1
Q9H6R4,Nrap_D6,1
Q9H6S0,DEAD,1
Q9H6S0,HA2,1
Q9H6S0,Helicase_C,1
Q9H6S0,OB_NTP_bind,1
Q9H6S0,R3H,1
Q9H6S0,YTH,2
Q9H7B2,Brix,1
Q9H8H2,DEAD,1
Q9H8H2,DUF4217,1
Q9H8H2,Helicase_C,1
Q9H8H2,ResIII,1
Q9H972,DUF4616,1
Q9H9B1,Ank,5
Q9H9B1,Ank_2,3
Q9H9B1,Ank_3,3
Q9H9B1,Ank_4,3
Q9H9B1,Ank_5,3
Q9H9B1,Pre-SET,1
Q9H9B1,SET,1
Q9H9T3,Acetyltransf_1,1
Q9H9T3,Radical_SAM,1
Q9H9T3,Radical_SAM_C,1
Q9H9Y2,Brix,1
Q9HA92,HemN_C,1
Q9HA92,Radical_SAM,1
Q9HBA0,Ank,1
Q9HBA0,Ion_trans,1
Q9HC16,AID,1
Q9HC16,APOBEC1,2
Q9HC16,APOBEC2,2
Q9HC16,APOBEC3,2
Q9HC16,APOBEC4,2
Q9HC16,APOBEC4_like,2
Q9HC16,APOBEC_C,2
Q9HC16,APOBEC_N,2
Q9HC16,NAD1,2
Q9HC16,NAD2,2
Q9HC16,SNAD4,2
Q9NP64,S1,1
Q9NQZ2,Sas10,1
Q9NQZ2,Sas10_Utp3,1
Q9NR46,BAR,1
Q9NR46,BAR_2,1
Q9NR46,SH3_1,1
Q9NR46,SH3_2,1
Q9NR46,SH3_9,1
Q9NTK5,FeoB_N,1
Q9NTK5,MMR_HSR1,1
Q9NTK5,YchF-GTPase_C,1
Q9NUD5,zf-CCHC,1
Q9NUL7,DEAD,1
Q9NUL7,Helicase_C,1
Q9NUQ6,DUF1387,1
Q9NUW8,Tyr-DNA_phospho,1
Q9NV31,Ribosomal_S4,1
Q9NV31,S4,1
Q9NVN8,MMR_HSR1,1
Q9NVV4,PAP_assoc,1
Q9NVV4,RL,1
Q9NWH9,RRM_1,1
Q9NWH9,RRM_5,1
Q9NWH9,SAP,1
Q9NWS0,PIH1,1
Q9NWS0,PIH1_CS,1
Q9NXH8,Torsin,1
Q9NXW2,DUF1977,1
Q9NXW2,DnaJ,1
Q9NY12,Gar1,1
Q9NZJ5,PK_Tyr_Ser-Thr,2
Q9NZJ5,Pkinase,2
Q9P031,rRNA_processing,1
Q9P0L0,Motile_Sperm,1
Q9P1Y6,PHD,1
Q9P1Y6,zf-C3HC4,1
Q9P1Y6,zf-C3HC4_2,1
Q9P1Y6,zf-RING_2,1
Q9P1Y6,zf-RING_UBOX,1
Q9P258,RCC1,4
Q9P258,RCC1_2,3
Q9P275,UCH,1
Q9P275,UCH_1,1
Q9P287,BCCIP,1
Q9P2D7,AAA_5,1
Q9P2D7,AAA_6,1
Q9P2D7,AAA_7,1
Q9P2D7,AAA_8,1
Q9P2D7,AAA_9,1
Q9P2D7,AAA_lid_1,1
Q9P2D7,AAA_lid_11,1
Q9P2D7,DHC_N2,1
Q9P2D7,Dynein_AAA_lid,1
Q9P2D7,Dynein_C,1
Q9P2D7,Dynein_heavy,1
Q9P2D7,MT,1
Q9P2I0,Beta-Casp,1
Q9P2I0,CPSF100_C,1
Q9P2I0,Lactamase_B,1
Q9P2I0,Lactamase_B_6,1
Q9P2I0,RMMBL,1
Q9P2J3,BACK,1
Q9P2J3,BTB,1
Q9P2J3,Kelch_1,5
Q9P2J3,Kelch_3,1
Q9P2J3,Kelch_4,1
Q9P2J3,Kelch_6,2
Q9P2N5,PWI,1
Q9P2N5,RRM_1,1
Q9P2N5,zf-CCCH,1
Q9UBE0,ThiF,1
Q9UBJ2,ABC_membrane_2,1
Q9UBJ2,ABC_tran,1
Q9UBS3,DnaJ,1
Q9UBV8,EF-hand_1,1
Q9UBV8,EF-hand_5,2
Q9UBV8,EF-hand_6,1
Q9UBV8,EF-hand_7,1
Q9UBV8,EF-hand_8,1
Q9UER7,Daxx,1
Q9UGJ1,GCP_C_terminal,1
Q9UGJ1,GCP_N_terminal,1
Q9UGP8,DnaJ,1
Q9UGP8,Sec63,2
Q9UH17,APOBEC1,2
Q9UH17,APOBEC2,2
Q9UH17,APOBEC3,2
Q9UH17,APOBEC4,2
Q9UH17,APOBEC4_like,2
Q9UH17,APOBEC_C,2
Q9UH17,APOBEC_N,2
Q9UH17,NAD1,2
Q9UH17,NAD2,2
Q9UH17,SNAD4,2
Q9UHC7,MKRN1_C,1
Q9UHC7,zf-C3HC4,1
Q9UHC7,zf-CCCH,3
Q9UHC7,zf-CCCH_2,4
Q9UHC7,zf-CCCH_4,3
Q9UHI6,DEAD,1
Q9UHI6,Helicase_C,1
Q9UHI6,ResIII,1
Q9UHV9,Prefoldin_2,1
Q9UII4,HECT,1
Q9UII4,RCC1,4
Q9UII4,RCC1_2,3
Q9UIV1,CAF1,2
Q9UKF6,Beta-Casp,1
Q9UKF6,CPSF73-100_C,1
Q9UKF6,Lactamase_B,1
Q9UKF6,Lactamase_B_2,1
Q9UKF6,Lactamase_B_6,1
Q9UKF6,RMMBL,1
Q9UKM9,RRM_1,1
Q9UKV5,CUE,1
Q9UKV5,G2BR,1
Q9UKV5,zf-ANAPC11,1
Q9UKV5,zf-C3HC4,1
Q9UKV5,zf-C3HC4_2,1
Q9UKV5,zf-C3HC4_3,1
Q9UKV5,zf-RING_11,1
Q9UKV5,zf-RING_2,1
Q9UKV5,zf-RING_UBOX,1
Q9UKV8,ArgoL1,1
Q9UKV8,ArgoL2,1
Q9UKV8,ArgoMid,1
Q9UKV8,ArgoN,1
Q9UKV8,PAZ,1
Q9UKV8,Piwi,1
Q9UL40,zf-met,4
Q9UL46,PA28_alpha,1
Q9UL46,PA28_beta,1
Q9ULM6,Exo_endo_phos,1
Q9ULM6,LRR_4,1
Q9ULM6,LRR_8,1
Q9UM19,EF-hand_1,2
Q9UM19,EF-hand_5,3
Q9UM19,EF-hand_6,1
Q9UM19,EF-hand_7,1
Q9UM19,EF-hand_8,2
Q9UMS0,Nfu_N,1
Q9UMS0,NifU,1
Q9UNN5,UBA_4,1
Q9UNN5,UBX,1
Q9Y237,Rotamase,1
Q9Y237,Rotamase_3,1
Q9Y266,CS,1
Q9Y266,NuDC,1
Q9Y266,Nudc_N,1
Q9Y291,MRP-S33,1
Q9Y2Z4,tRNA-synt_1b,1
Q9Y388,RRM_1,1
Q9Y3C1,Nop16,2
Q9Y3I0,RtcB,1
Q9Y3Y2,FoP_duplication,1
Q9Y4C8,RRM_1,6
Q9Y4K3,TRAF6_Z2,1
Q9Y4K3,zf-C3HC4,1
Q9Y4K3,zf-C3HC4_2,1
Q9Y4K3,zf-C3HC4_3,1
Q9Y4K3,zf-RING_2,1
Q9Y4K3,zf-RING_UBOX,1
Q9Y4K3,zf-TRAF,1
Q9Y4W2,Las1,1
Q9Y4Z0,LSM,1
Q9Y520,BAT2_N,1
Q9Y566,Ank,1
Q9Y566,Ank_2,3
Q9Y566,Ank_4,1
Q9Y566,PDZ,1
Q9Y566,PDZ_6,1
Q9Y566,SAM_1,1
Q9Y566,SAM_2,1
Q9Y566,SH3_1,1
Q9Y566,SH3_2,1
Q9Y5K5,Peptidase_C12,1
Q9Y5K5,UCH_C,1
Q9Y5X1,BAR_3_WASP_bdg,1
Q9Y5X1,PX,1
Q9Y5X1,SH3_1,1
Q9Y5X1,SH3_2,1
Q9Y5X1,SH3_9,1
Q9Y679,CUE,1
Q9Y6M1,KH_1,4
Q9Y6M1,RRM_1,2
X2CV47,PH,1
A0A087WTA5,IF-2B,1
A0A087X2D5,Tim44,1
A0A1W2PRV5,SMN,1
A9UHW6,MIF4G,1
B4DHE8,RRM_1,2
B7Z6D5,DEAD,1
B7Z6D5,Helicase_C,1
B7Z6D5,ResIII,1
B9A044,IF4E,1
D6RAN8,Ribosomal_L27,1
E9PKP7,HMG_box,3
E9PKP7,HMG_box_2,2
E9PKP7,HMG_box_5,1
F8W7C6,Ribosomal_L16,1
H0Y390,EF-hand_5,1
H0Y390,EF-hand_7,1
H0Y390,EF-hand_8,1
H0Y390,GAS2,1
H0Y390,SH3_10,1
H0Y390,Spectrin,18
H0Y390,Spectrin_like,1
H0YH87,LsmAD,1
H0YH87,PAM2,1
H0YH87,SM-ATX,1
I3L0H8,DEAD,1
I3L0H8,Helicase_C,1
O00159,IQ,2
O00159,Myosin_TH1,1
O00159,Myosin_head,1
O00299,GST_C,1
O00299,GST_C_2,1
O00299,GST_N_2,1
O00299,GST_N_3,1
O00327,HLH,1
O00327,PAS,2
O00327,PAS_11,1
O00327,PAS_3,1
O00327,PAS_9,2
O00411,RNA_pol,1
O00411,RPOL_N,1
O00418,Alpha_kinase,1
O00418,Sel1,3
O00422,SAP18,1
O00425,KH_1,4
O00425,RRM_1,2
O00541,BRCT_2,1
O00541,Pescadillo_N,1
O00571,DEAD,1
O00571,Helicase_C,1
O00762,UQ_con,1
O14646,CDH1_2_SANT_HL1,1
O14646,Chromo,2
O14646,DUF4208,1
O14646,Helicase_C,1
O14646,ResIII,1
O14646,SNF2-rel_dom,1
O14678,ABC_membrane_2,1
O14678,ABC_tran,1
O14727,APAF1_C,1
O14727,CARD,1
O14727,CARD_2,1
O14727,NB-ARC,1
O14727,WD40,9
O14907,PDZ,1
O14907,PDZ_2,1
O14907,PDZ_6,1
O14907,Peptidase_M50,1
O14908,PDZ,1
O14909,MAGUK_N_PEST,1
O14909,PDZ,2
O14909,PDZ_6,1
O14933,UQ_con,1
O14979,RRM_1,2
O14979,RRM_7,1
O14983,Cation_ATPase,1
O14983,Cation_ATPase_C,1
